,besluit,bijlage,inventaris,verzoek,dc_source,foi_decisionDate,verzoek_datum,deelbesluit,bezwaren,mate van openbaarmaking,opmerkingen
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.85,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/bdfb3e0c-20f7-461b-9433-97f9ca51f0bb/2,2023-10-17,2023-06-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.772,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/9d841457-be70-4c84-86c1-8851584b8a79/1,2023-07-28,2023-06-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.35,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d35681c0-44eb-47cd-8597-049822314ce6/2,2023-06-14,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.277,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/cc0ef440-7f28-449e-b744-d8e635c0ea1e/1,2023-08-29,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.322,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/afcc2f88-73ed-4aad-9cd4-6798bf845169/1,2023-09-28,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.632,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fe0fc50c-0646-4327-84fb-99136608c0c6/1,2023-12-01,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.814,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d2f76749-6180-49aa-aea5-a9f3de68facf/1,2023-10-03,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.840,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/821008ef-4b45-4a01-aa11-cdde8237b1cc/1,2023-10-20,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.154,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/3896c723-79ad-4720-a007-24fad68f9043/1,2023-08-03,2023-05-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.224,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/90afed90-66f3-4839-84b1-95b12f7f3b17/1,2023-11-10,2023-05-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.516,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/9e8aadad-bee3-4d12-8178-347e102c0b88/1,2023-08-10,2023-05-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.266,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/eb898fd3-c6eb-4ede-bde4-69482557997c/2,2023-06-08,2023-05-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.514,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/7ae80e53-8b9d-4e2d-9fa5-a9541405592f/1,2023-08-10,2023-05-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.40,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e31d6ab4-932c-43e9-a632-21cb85378393/1,2023-06-28,2023-05-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.45,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e31d6ab4-932c-43e9-a632-21cb85378393/1,2023-06-28,2023-05-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.55,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e31d6ab4-932c-43e9-a632-21cb85378393/1,2023-06-28,2023-05-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.41,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/829a9d44-7386-4414-92bc-872c28344da8/1,2023-07-05,2023-05-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.264,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ad591b32-dc85-491a-87d7-4c382d503adf/1,2023-08-03,2023-05-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.124,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/920799b0-4e55-41f5-9b3c-423d9c81054f/1,2023-06-26,2023-05-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.670,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b34c5022-31aa-4479-b078-ec4c6bafc34e/1,2023-09-01,2023-05-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.161,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6e55fb60-47b8-4362-a84c-7136d70e6150/1,2023-08-23,2023-05-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.311,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/5ad5fdb0-3495-4bb3-be6e-d056a8f0954d/1,2023-07-25,2023-05-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.38,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/c73684e6-e77d-4fdc-89d7-759a1fa1faa3/1,2023-07-05,2023-05-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.539,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/53a1e454-55eb-4eda-b6bf-8dfef991c8a4/2,2023-09-12,2023-05-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.45,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/640374cc-baa4-446a-bb2f-ead9be6e98ae/2,2023-06-02,2023-05-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.151,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/df3bcadc-e1e4-4b86-a181-607bdf99e6be/1,2023-08-09,2023-05-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.138,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/7c34b16c-4df9-4e13-a0ef-d4424f7e3303/1,2023-07-14,2023-05-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.421,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/a361527e-9843-4eac-841b-335be4b0e2dd/1,2023-06-20,2023-05-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.82,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/16a6b0a3-d924-4a84-9828-347d10972503/1,2023-06-27,2023-05-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.254,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2ffd30f1-f86d-4da0-af93-c79248e8d28a/1,2023-07-19,2023-05-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.36,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/63a8e473-69d0-4b23-a64f-0097aa424f67/1,2023-06-22,2023-05-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.34,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0fe4b370-f5a2-4946-89d9-8e5da993c673/1,2023-06-06,2023-05-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.856,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/1a9766d4-7e34-4f93-a4c1-1b65adf0d306/3,2023-11-06,2023-05-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.74,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/95fc5336-b658-4dc1-942c-2cc846142345/1,2023-07-19,2023-05-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.94,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/bd6cc600-c532-4304-b1c2-c8ad82c6667d/1,2023-07-18,2023-05-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.199,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/c7c990c4-d04c-4b5a-8ed2-203a22e5bfc7/1,2023-10-26,2023-05-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.39,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/547c6b5d-a40a-4d56-8a2f-d731b583166c/1,2023-06-13,2023-05-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.40,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f483e37e-9df4-492b-a7dc-830116c2bd4a/1,2023-06-15,2023-05-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.302,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c257823d-d7f0-4365-bcd5-b4bee13fbcff/1,2023-06-21,2023-05-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.319,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/dc08e59d-568a-4141-9eb2-41039a002c07/1,2023-06-30,2023-05-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.423,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0d55bde6-699c-4e66-841b-ebf0a7af752a/1,2023-06-29,2023-05-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.47,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/7d9fe227-be42-4b7f-b852-52a4e97ab3bb/1,2023-06-23,2023-05-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.281,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/7ca400ce-b229-468f-b890-95d88647cfab/1,2023-06-15,2023-05-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.877,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/a3515f01-0eec-4a63-8b0e-1273cbc466f3/1,2023-06-13,2023-05-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.71,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/7623eab0-f1ee-40bc-a064-fa5a477086f6/1,2023-07-19,2023-05-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.98,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-5ae5b9d0dca581c1d58e7776b453fd2de0b9aa9f/1,2023-06-21,2023-05-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.125,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/79a37d17-87ff-4358-b96d-819d39052e8c/1,2023-12-19,2023-05-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.120,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6d62320c-0a63-4edc-b872-f6483a389cda/1,2023-11-21,2023-05-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.104,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/42108e6b-b8eb-4638-ae2f-1e2f5fa00753/1,2023-06-28,2023-05-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.110,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/04e45cf0-2feb-4beb-b4fa-d41177b88d3a/1,2023-07-07,2023-05-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.137,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/368fb7e4-6433-40df-8771-5db7d200c545/1,2023-07-12,2023-05-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.184,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/67514f6d-9347-45bb-9523-2a8e6dc615ce/1,2023-07-12,2023-05-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.587,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b54e705b-6cc9-4693-b098-ba7dd8760f5e/1,2023-06-13,2023-05-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.89,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/aed0af3a-144f-4ccb-abc9-f6a992a19043/1,2023-07-14,2023-05-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.107,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-cff2e956f7d95fa69fafea2232f8c5d08cd07c13/1,2023-06-26,2023-05-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.356,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e262d3d6-ee8a-4f7d-8429-bfc403a102b6/2,2023-10-11,2023-05-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.212,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c0c9b4c1-19a4-4436-831c-ad1dbfe017bd/1,2023-12-21,2023-05-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.271,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/86c69dfb-bd00-4a7b-86ee-fcb5475b8c41/1,2023-08-17,2023-05-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.786,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/8a09fce6-ec03-4d8c-a7df-445c26c84851/1,2023-09-19,2023-05-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.80,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/aaa01570-6d2f-4505-876f-43cf3a53f75d/1,2023-10-03,2023-05-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.145,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/c960dc62-35ff-446c-8711-6e6d6e1268b9/1,2023-07-21,2023-05-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.805,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/b45acfc6-4b53-4642-a632-9631d6c98f8c/2,2023-09-28,2023-05-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.123,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/34159e24-5139-4ffc-a84d-54b987d94775/1,2023-11-29,2023-05-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.38,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d802da4d-f5ff-4897-acc9-155ee7ee966c/1,2023-06-22,2023-05-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.65,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f476ce3d-6b8f-4027-8874-fe837d18f709/1,2023-06-22,2023-05-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.151,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/21eb691d-7d4a-461d-838a-a3c7fee45a1c/1,2023-07-25,2023-05-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.35,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/3a672c27-5d2e-4378-98ae-7e41ae3728e4/2,2023-06-01,2023-05-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.318,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/37e6bf28-9404-4d5e-aaa7-5f10a7625ab3/2,2023-09-14,2023-05-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.244,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/1909c060-ce77-4265-af4f-c21dc2060c0d/1,2023-05-15,2023-05-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.407,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/a1a8ee56-4370-4f22-9ef8-def792a77a00/1,2023-12-08,2023-05-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.39,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/283373f1-efec-4fe8-8089-4db51a2acdba/2,2023-05-26,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.51,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/456638ca-fef8-4f4d-9a3d-318b88e48427/1,2023-07-05,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.125,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/635ce630-ce69-4b2d-a3b7-082d9ebc44b6/1,2023-10-03,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.36,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/61b87d8a-808f-4788-ba0b-e82c7633f01f/1,2023-06-27,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.119,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/998c501b-cd96-4330-87b9-650e9e9cb05b/1,2023-05-25,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.281,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/b7beae28-d07a-496a-9859-e8c6bf4d7e79/1,2023-07-31,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.265,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/cd5edfc7-e7ab-4a58-84e1-f01efef355e4/1,2023-06-06,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.770,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/2275e53d-a914-4ae7-8144-15d39ff8b239/1,2023-06-22,2023-05-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.206,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0d070504-acbd-453a-8017-1ee79522368c/3,2023-11-17,2023-05-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.211,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/99b686d0-4ffa-4214-acbc-52db28ca0b7d/1,2023-08-14,2023-05-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.268,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/32a9f249-1f23-4123-a123-11ddef248265/2,2023-08-10,2023-05-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.269,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/2471ed9c-08a3-40c3-9ca0-046813a5cbe4/2,2023-08-10,2023-05-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.332,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/c2e108e2-3d09-4085-a6f6-df5ae7f8a56c/3,2023-10-17,2023-05-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.30,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/465f0be3-3ab3-49a0-9a68-d7414bfaff91/2,2023-06-05,2023-05-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.80,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/3e7c6e69-f98f-44f9-ba9d-edb3593f6799/1,2023-06-13,2023-04-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.29,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/6a1309da-892d-4cc7-bae8-b30e1959924a/1,2023-06-28,2023-04-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.841,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/936eb10c-3b96-4736-9af1-05f3bc15df3b/2,2023-10-23,2023-04-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.96,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2a5b7f06-fbca-46f9-b0a9-662d313dd6a6/1,2023-07-19,2023-04-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.90,TRUE,FALSE,FALSE,TRUE,https://open.overheid.nl/Details/ronl-b4513cd7cede58659fba3d937cda29b3fa97fd27/1,2023-06-14,2023-04-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.379,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/5984f9b6-8039-4efd-b172-1f9c7827cdde/2,2023-07-11,2023-04-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.67,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/8ce88683-3258-43b9-8298-25bf9a1e2115/2,2023-06-27,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.90,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/1aa6d36d-44bc-451f-b319-8949cfe71cee/1,2023-06-28,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.87,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/28d711fc-1338-4872-aa31-4874672a0b54/1,2023-07-03,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.96,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-cf5c3830e283938bd095309c141b23ef0643804a/1,2023-06-13,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.97,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-cf5c3830e283938bd095309c141b23ef0643804a/1,2023-06-13,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.179,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fe11b372-a29f-45d1-98f8-c894713517cf/1,2023-09-25,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.37,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-927e93812eb594ed1a5193241a93ea4161db0a24/1,2023-06-29,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.883,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/cd159d84-9517-4484-87f6-284164ed145c/1,2023-07-12,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.903,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f621d223-fdc8-4061-a78b-783f9c4b54c7/1,2023-10-18,2023-04-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.36,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f4e6f1f0-c665-4ec0-addb-6ab966774b84/1,2023-06-08,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.116,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ad375db9-84b9-424e-9e4d-4657437811c0/1,2023-10-27,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.99,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/465784e9-94db-4678-8d26-611d06f4c90a/1,2023-08-15,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.192,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b5d89142-99eb-4405-95f1-8add8dc2c25d/3,2023-10-09,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.281,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4b0a9b1b-623c-4b65-abb5-7f4f307976d6/1,2023-09-07,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.645,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/16aee2c4-796c-4720-aab5-72f9ec96a587/1,2023-12-28,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.168,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6d41bdd7-a7f4-4aa5-9771-f494abc60ac2/1,2023-04-24,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.348,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/7fcebabd-8bd3-4beb-82a2-d080106445de/1,2023-09-25,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.360,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/b8c9a7b0-3eaf-4fd7-ad79-197ed738c2b1/1,2023-07-24,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.363,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/b8c9a7b0-3eaf-4fd7-ad79-197ed738c2b1/1,2023-07-24,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.833,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f4c613f8-1656-496f-801b-e18abae2c2dc/3,2023-10-16,2023-04-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.106,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/5ebea6d3-16da-45d1-878a-622c86c0267a/1,2023-07-07,2023-04-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.255,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e8e326a4-5c81-4645-a9b3-31fdf1c6bc48/1,2023-06-02,2023-04-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.677,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/731abcf3-a68d-4ec4-af5f-2003fbacb5a5/1,2023-09-07,2023-04-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.84,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c4f8b225-f961-4fb9-859b-d5a8d5eeba92/2,2023-10-17,2023-04-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.170,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4c77ffa2-86fa-4e99-b30c-57b644e9ff7b/1,2023-09-11,2023-04-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.175,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/28e0cd25-9aad-4cab-9437-7ec38fe12316/2,2023-08-21,2023-04-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.199,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/6999510d-2f55-4fec-9caf-629e6ba14f77/2,2023-10-30,2023-04-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.87,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/dbc81bd8-d04f-49ee-b892-1ff588831fcf/1,2023-07-06,2023-04-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.611,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/90c68021-7d8f-4108-a7df-db974b98a119/1,2023-10-30,2023-04-21,,,,
